station_event_id,net_number,catch_id,scientific_name,verbatimIdentification,taxonomic_rank,prop_total_sample,sf_proc,prop_sf_proc,lifestage,sex,common_name,identified_by,date_identified,preservation_method,catch_count,size_range,count_method,abundance_m3,flowmeter_volume_filtered_m3,depth_volume_filtered_m3,comments
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-17,Metridia,Metridia sp.,Genus,,,,C3,,,,,Formalin,64,,Total,1.3044585987261146,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-18,Metridia,Metridia sp.,Genus,,,,C2,,,,,Formalin,192,,Total,3.913375796178344,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-22,Eucalanus bungii,Eucalanus bungii,Species,,,,C5,,,,,Formalin,12,,Total,0.2445859872611465,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-23,Eucalanus bungii,Eucalanus bungii,Species,,,,C4,,,,,Formalin,8,,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-29,Neocalanus cristatus,Neocalanus cristatus,Species,,,,C4,,,,,Formalin,16,,Total,0.32611464968152865,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-30,Neocalanus cristatus,Neocalanus cristatus,Species,,,,C3,,,,,Formalin,256,,Total,5.217834394904458,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-31,Neocalanus cristatus,Neocalanus cristatus,Species,,,,C2,,,,,Formalin,128,,Total,2.608917197452229,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-35,Neocalanus,Neocalanus plumchrus/flemmingi,Genus,,,,C4,,,,,Formalin,64,,Total,1.3044585987261146,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-36,Neocalanus,Neocalanus plumchrus/flemmingi,Genus,,,,C3,,,,,Formalin,448,,Total,9.131210191082802,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-37,Neocalanus,Neocalanus plumchrus/flemmingi,Genus,,,,C2,,,,,Formalin,832,,Total,16.95796178343949,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-38,Neocalanus,Neocalanus plumchrus/flemmingi,Genus,,,,C1,,,,,Formalin,832,,Total,16.95796178343949,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-47,Euchaeta elongata,Eucheata elongata,Species,,,,C3,,,,,Formalin,8,,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-48,Euchaeta elongata,Eucheata elongata,Species,,,,C2,,,,,Formalin,8,,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-55,Racovitzanus antarcticus,Racovitzanus antarcticus,Species,,,,C6,female,,,,Formalin,4,,Total,0.08152866242038216,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-57,Racovitzanus antarcticus,Racovitzanus antarcticus,Species,,,,C5,,,,,Formalin,16,,Total,0.32611464968152865,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-58,Racovitzanus antarcticus,Racovitzanus antarcticus,Species,,,,C4,,,,,Formalin,32,,Total,0.6522292993630573,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-60,Aetideidae,Aetideidae,Family,,,,C6,female,,,,Formalin,4,,Total,0.08152866242038216,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-61,Aetideidae,Aetideidae,Family,,,,C5,,,,,Formalin,8,,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-62,Aetideidae,Aetideidae,Family,,,,C4,,,,,Formalin,8,,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-87,Ostracoda,Ostracoda,Class,,,0.03125,,,,,,Formalin,160,1-3mm,Total,3.261146496815287,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-88,Parathemisto pacifica,Parathemisto pacifica,Species,,,0.25,,,,,,Formalin,8,3-10mm,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-92,Cyphocaris challengeri,Cyphocaris challengeri,Species,,,0.25,,,,,,Formalin,8,5-15mm,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-96,Euphausiidae,Euphausiidae,Family,,,0.03125,egg,,,,,Formalin,96,,Total,1.956687898089172,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-98,Euphausiidae,Euphausiidae,Family,,,0.125,cal,,,,,Formalin,24,,Total,0.489171974522293,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-99,Euphausiidae,Euphausiidae,Family,,,,furcilia,,,,,Formalin,48,fur 5-10mm,Total,0.978343949044586,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-100,Euphausia pacifica,Euphausia pacifica,Species,,,1,,,,,,Formalin,7,15-30mm,Total,0.14267515923566879,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-107,Sergestes,Sergestes sp.,Genus,,,0.25,,,,,,Formalin,8,10-20mm,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-112,Aglantha digitale,Aglantha digitale,Species,,,1,,,,,,Formalin,1,10-20mm,Total,0.02038216560509554,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-114,Tomopteris,Tomopteris,Genus,,,0.5,,,,,,Formalin,8,5-20mm,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-119,Limacina helicina,Limiacina helicina,Species,,,0.015625,,,,,,Formalin,512,sm >1mm,Total,10.435668789808917,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-120,Clione limacina,Clione limacina,Species,,,0.125,,,,,,Formalin,8,2-8mm,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-122,Clio pyramidata,Clio pyramidata,Species,,,1,,,,,,Formalin,1,5-10mm (shell length),Total,0.02038216560509554,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-125,Eukrohnia hamata,Eukronia hamata,Species,,,0.03125,,,,,,Formalin,352,>10mm,Total,7.174522292993631,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-128,Sagitta elegans,Sagitta elegans,Species,,,0.25,,,,,,Formalin,8,10-20mm,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-129,Sagitta elegans,Sagitta elegans,Species,,,1,,,,,,Formalin,2,20-35mm,Total,0.04076433121019108,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-133,Salpa aspera,Salpa aspera,Species,,,0.25,,,,,,Formalin,4,10-20mm,Total,0.08152866242038216,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-134,Oikopleura,Oikopluera,Genus,,,0.015625,,,,,,Formalin,448,3-6mm,Total,9.131210191082802,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-137,Siphonophorae,Siphonophore bract,Order,,,0.03125,,,,,,Formalin,64,5-20mm,Total,1.3044585987261146,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-141,Pisces,Fish egg,Superclass,,,0.25,egg,,,,,Formalin,8,3mm,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-142,Pisces,Fish larvae,Superclass,,,0.25,larvae,,,,,Formalin,4,10mm,Total,0.08152866242038216,49.0625,,
IYS2022-TINRO-3-4-Bongo-1,1,IYS2022-TINRO-3-4-Bongo-1-144,Zoanthidea,Pumkin boy (unknown critter) could be sea anemone larvae,Order,,,0.015625,larvae,,,,,Formalin,64,1-2mm,Total,1.3044585987261146,49.0625,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-1,Pseudocalanus,Pseudocalanus spp.,Genus,,,,C6,female,,,,Formalin,768,,Total,15.346571749718995,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-2,Pseudocalanus,Pseudocalanus spp.,Genus,,,,C6,male,,,,Formalin,96,,Total,1.9183214687148744,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-3,Pseudocalanus,Pseudocalanus spp.,Genus,,,,C5,,,,,Formalin,352,,Total,7.033845385287873,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-4,Pseudocalanus,Pseudocalanus spp.,Genus,,,,C4,,,,,Formalin,16,,Total,0.3197202447858124,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-5,Scolecithricella minor,Scolethricella minor,Species,,,,C6,female,,,,Formalin,16,,Total,0.3197202447858124,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-9,Oithona spinirostris,Oithona spinirostris,Species,,,,C6,female,,,,Formalin,32,,Total,0.6394404895716248,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-13,Metridia pacifica,Metridia pacifica,Species,,,,C6,female,,,,Formalin,224,,Total,4.476083427001374,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-15,Metridia pacifica,Metridia pacifica,Species,,,,C5,,,,,Formalin,256,,Total,5.115523916572998,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-16,Metridia pacifica,Metridia pacifica,Species,,,,C4,,,,,Formalin,80,,Total,1.598601223929062,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-17,Metridia,Metridia sp.,Genus,,,,C3,,,,,Formalin,48,,Total,0.9591607343574372,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-18,Metridia,Metridia sp.,Genus,,,,C2,,,,,Formalin,32,,Total,0.6394404895716248,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-27,Calanus pacificus,Calanus pacificus,Species,,,,C5,,,,,Formalin,8,,Total,0.1598601223929062,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-28,Neocalanus cristatus,Neocalanus cristatus,Species,,,,C5,,,,,Formalin,8,,Total,0.1598601223929062,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-29,Neocalanus cristatus,Neocalanus cristatus,Species,,,,C4,,,,,Formalin,32,,Total,0.6394404895716248,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-30,Neocalanus cristatus,Neocalanus cristatus,Species,,,,C3,,,,,Formalin,128,,Total,2.557761958286499,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-31,Neocalanus cristatus,Neocalanus cristatus,Species,,,,C2,,,,,Formalin,64,,Total,1.2788809791432496,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-32,Neocalanus cristatus,Neocalanus cristatus,Species,,,,C1,,,,,Formalin,32,,Total,0.6394404895716248,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-35,Neocalanus,Neocalanus plumchrus/flemmingi,Genus,,,,C4,,,,,Formalin,16,,Total,0.3197202447858124,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-36,Neocalanus,Neocalanus plumchrus/flemmingi,Genus,,,,C3,,,,,Formalin,128,,Total,2.557761958286499,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-37,Neocalanus,Neocalanus plumchrus/flemmingi,Genus,,,,C2,,,,,Formalin,256,,Total,5.115523916572998,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-38,Neocalanus,Neocalanus plumchrus/flemmingi,Genus,,,,C1,,,,,Formalin,96,,Total,1.9183214687148744,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-43,Euchaeta elongata,Eucheata elongata,Species,,,,C6,female,,,,Formalin,6,,Total,0.11989509179467965,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-44,Euchaeta elongata,Eucheata elongata,Species,,,,C6,male,,,,Formalin,4,,Total,0.0799300611964531,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-45,Euchaeta elongata,Eucheata elongata,Species,,,,C5,,,,,Formalin,4,,Total,0.0799300611964531,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-46,Euchaeta elongata,Eucheata elongata,Species,,,,C4,,,,,Formalin,2,,Total,0.03996503059822655,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-47,Euchaeta elongata,Eucheata elongata,Species,,,,C3,,,,,Formalin,8,,Total,0.1598601223929062,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-49,Candacia columbiae,Candacia columbia,Species,,,,C6,female,,,,Formalin,4,,Total,0.0799300611964531,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-50,Candacia columbiae,Candacia columbia,Species,,,,C6,male,,,,Formalin,1,,Total,0.019982515299113275,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-51,Candacia columbiae,Candacia columbia,Species,,,,C5,,,,,Formalin,4,,Total,0.0799300611964531,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-55,Racovitzanus antarcticus,Racovitzanus antarcticus,Species,,,,C6,female,,,,Formalin,16,,Total,0.3197202447858124,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-57,Racovitzanus antarcticus,Racovitzanus antarcticus,Species,,,,C5,,,,,Formalin,16,,Total,0.3197202447858124,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-63,Gaetanus simplex,Gaetanus intermedius,Species,,,,C6,female,,,,Formalin,2,,Total,0.03996503059822655,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-70,Clausocalanus,"Clausocalanus sp. , 1.5mm  tiny 5th leg AF voucher",Genus,,,,C6,female,,,,Formalin,32,1.5mm,Total,0.6394404895716248,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-79,Pleuromamma scutullata,Pleuromamma scutullata,Species,,,,C6,female,,,,Formalin,2,,Total,0.03996503059822655,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-82,Pleuromamma scutullata,Pleuromamma scutullata,Species,,,,C4,,,,,Formalin,2,,Total,0.03996503059822655,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-87,Ostracoda,Ostracoda,Class,,,0.0625,,,,,,Formalin,96,1-3mm,Total,1.9183214687148744,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-88,Parathemisto pacifica,Parathemisto pacifica,Species,,,0.0625,,,,,,Formalin,32,3-10mm,Total,0.6394404895716248,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-92,Cyphocaris challengeri,Cyphocaris challengeri,Species,,,0.25,,,,,,Formalin,12,5-15mm,Total,0.2397901835893593,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-96,Euphausiidae,Euphausiidae,Family,,,0.0625,egg,,,,,Formalin,32,,Total,0.6394404895716248,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-98,Euphausiidae,Euphausiidae,Family,,,0.125,cal,,,,,Formalin,8,,Total,0.1598601223929062,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-99,Euphausiidae,Euphausiidae,Family,,,,furcilia,,,,,Formalin,12,fur 5-10mm,Total,0.2397901835893593,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-100,Euphausia pacifica,Euphausia pacifica,Species,,,1,,,,,,Formalin,14,15-30mm,Total,0.27975521418758587,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-101,Thysanoessa inspinata,Thysanoesa inspinata,Species,,,1,,,,,,Formalin,3,15-25mm,Total,0.059947545897339825,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-114,Tomopteris,Tomopteris,Genus,,,0.0625,,,,,,Formalin,32,5-20mm,Total,0.6394404895716248,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-119,Limacina helicina,Limiacina helicina,Species,,,0.0625,,,,,,Formalin,48,sm >1mm,Total,0.9591607343574372,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-120,Clione limacina,Clione limacina,Species,,,0.125,,,,,,Formalin,24,2-8mm,Total,0.4795803671787186,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-122,Clio pyramidata,Clio pyramidata,Species,,,0.5,,,,,,Formalin,2,5-10mm (shell length),Total,0.03996503059822655,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-125,Eukrohnia hamata,Eukronia hamata,Species,,,0.0625,,,,,,Formalin,96,>10mm,Total,1.9183214687148744,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-128,Sagitta elegans,Sagitta elegans,Species,,,0.5,,,,,,Formalin,4,10-20mm,Total,0.0799300611964531,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-129,Sagitta elegans,Sagitta elegans,Species,,,0.5,,,,,,Formalin,2,20-35mm,Total,0.03996503059822655,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-133,Salpa aspera,Salpa aspera,Species,,,0.0625,,,,,,Formalin,368,10-20mm,Total,7.353565630073685,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-134,Oikopleura,Oikopluera,Genus,,,0.0625,,,,,,Formalin,80,3-6mm,Total,1.598601223929062,50.04375,,
IYS2022-TINRO-3-5-Bongo-1,1,IYS2022-TINRO-3-5-Bongo-1-137,Siphonophorae,Siphonophore bract,Order,,,0.0625,,,,,,Formalin,80,5-20mm,Total,1.598601223929062,50.04375,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-1,Pseudocalanus,Pseudocalanus spp.,Genus,,,,C6,female,,,,Formalin,168,,Total,3.424203821656051,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-2,Pseudocalanus,Pseudocalanus spp.,Genus,,,,C6,male,,,,Formalin,24,,Total,0.489171974522293,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-3,Pseudocalanus,Pseudocalanus spp.,Genus,,,,C5,,,,,Formalin,64,,Total,1.3044585987261146,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-5,Scolecithricella minor,Scolethricella minor,Species,,,,C6,female,,,,Formalin,16,,Total,0.32611464968152865,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-7,Scolecithricella minor,Scolethricella minor,Species,,,,C45,,,,,Formalin,8,,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-9,Oithona spinirostris,Oithona spinirostris,Species,,,,C6,female,,,,Formalin,40,,Total,0.8152866242038217,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-10,Oithona,Oithona spp.,Genus,,,,C5,,,,,Formalin,24,,Total,0.489171974522293,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-13,Metridia pacifica,Metridia pacifica,Species,,,,C6,female,,,,Formalin,8,,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-15,Metridia pacifica,Metridia pacifica,Species,,,,C5,,,,,Formalin,16,,Total,0.32611464968152865,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-16,Metridia pacifica,Metridia pacifica,Species,,,,C4,,,,,Formalin,32,,Total,0.6522292993630573,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-17,Metridia,Metridia sp.,Genus,,,,C3,,,,,Formalin,24,,Total,0.489171974522293,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-30,Neocalanus cristatus,Neocalanus cristatus,Species,,,,C3,,,,,Formalin,96,,Total,1.956687898089172,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-31,Neocalanus cristatus,Neocalanus cristatus,Species,,,,C2,,,,,Formalin,208,,Total,4.239490445859873,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-32,Neocalanus cristatus,Neocalanus cristatus,Species,,,,C1,,,,,Formalin,80,,Total,1.6305732484076434,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-35,Neocalanus,Neocalanus plumchrus/flemmingi,Genus,,,,C4,,,,,Formalin,16,,Total,0.32611464968152865,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-36,Neocalanus,Neocalanus plumchrus/flemmingi,Genus,,,,C3,,,,,Formalin,8,,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-37,Neocalanus,Neocalanus plumchrus/flemmingi,Genus,,,,C2,,,,,Formalin,24,,Total,0.489171974522293,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-47,Euchaeta elongata,Eucheata elongata,Species,,,,C3,,,,,Formalin,8,,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-55,Racovitzanus antarcticus,Racovitzanus antarcticus,Species,,,,C6,female,,,,Formalin,8,,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-57,Racovitzanus antarcticus,Racovitzanus antarcticus,Species,,,,C5,,,,,Formalin,8,,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-58,Racovitzanus antarcticus,Racovitzanus antarcticus,Species,,,,C4,,,,,Formalin,8,,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-61,Aetideidae,Aetideidae,Family,,,,C5,,,,,Formalin,8,,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-70,Clausocalanus,"Clausocalanus sp. , 1.5mm  tiny 5th leg AF voucher",Genus,,,,C6,female,,,,Formalin,40,1.5mm,Total,0.8152866242038217,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-71,Clausocalanus,Clausocalanus sp. 1mm,Genus,,,,C6,male,,,,Formalin,8,1mm,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-72,Clausocalanus,Clausocalanus sp. 1mm,Genus,,,,C5,,,,,Formalin,16,1mm,Total,0.32611464968152865,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-76,Mesocalanus tenuicornis,Mesocalanus tenniucornus,Species,,,,C6,female,,,,Formalin,8,,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-86,Lucicutia,Lucicutia 1.5mm,Genus,,,,C6,female,,,,Formalin,8,1.5mm,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-87,Ostracoda,Ostracoda,Class,,,0.125,,,,,,Formalin,64,1-3mm,Total,1.3044585987261146,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-88,Parathemisto pacifica,Parathemisto pacifica,Species,,,0.125,,,,,,Formalin,80,3-10mm,Total,1.6305732484076434,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-90,Primno macropa,Primno macropa,Species,,,0.125,,,,,,Formalin,8,5-15mm,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-6-Bongo-1,1,IYS2022-TINRO-3-6-Bongo-1-96,Euphausiidae,Euphausiidae,Family,,,0.125,egg,,,,,Formalin,24,,Total,0.489171974522293,49.0625,,
